"newID","pop","blue_brightness","green_brightness","yellow_brightness","red_brightness","total_brightness","chroma","hue_radians","hue_degrees","modified_hue"
"129-110B","129",0.232617157546466,0.138668012918448,0.153409968047188,0.475304861487897,137.561533941155,0.345829649803404,6.05209880790211,346.759718888947,76.7597188889474
"129-111A","129",0.283431129229426,0.202930318015798,0.159655209360481,0.353983343394295,170.701315227206,0.19528823522015,5.59671436574665,320.668112297521,50.6681122975207
"129-111B","129",0.268214845404414,0.208709253564198,0.169684686464676,0.353391214566711,172.526207785744,0.175045885584959,5.68531692702173,325.744665112632,55.7446651126317
"129-112A","129",0.254180149438548,0.167188908087958,0.161836254069685,0.416794688403809,157.51083907259,0.26613988911657,5.92884148503231,339.697594494427,69.6975944944269
"129-112B","129",0.264028172724109,0.185374470982478,0.173023592159728,0.377573764133686,175.157842585879,0.212655594733651,5.84096913270396,334.662879570126,64.6628795701257
"129-113","129",0.231476166871132,0.145131638634559,0.155119104585639,0.46827308990867,136.464832799793,0.332040356722507,6.05114544000172,346.705094931932,76.705094931932
"129-114A","129",0.211407257613466,0.126125121371035,0.181171962591399,0.4812956584241,146.942181489174,0.3564551633174,6.19826110866259,355.134201846445,85.1342018464449
"129-114B","129",0.206323164491811,0.112927803204481,0.175741891007486,0.505007141296222,141.409505611915,0.393270163686975,6.2053452355547,355.540092418898,85.5400924188979
"129-115A","129",0.243249522240153,0.137891893273449,0.131986070959525,0.486872513526873,124.147998638987,0.366288177400447,5.97454934945443,342.31646221637,72.3164622163702
"129-115B","129",0.257451372231344,0.157814118019528,0.151233091625412,0.433501418123717,139.670021765878,0.295441721111995,5.9154279662569,338.929056480177,68.9290564801765
"129-116A","129",0.212409862925744,0.102144937532378,0.141455449401983,0.543989750139895,118.737742208524,0.447505717535175,6.12395801300372,350.876948060435,80.876948060435
"129-116B","129",0.213467629519581,0.104083270793422,0.143759836766531,0.538689262920466,120.187013761214,0.440160816933123,6.12414680222573,350.887764886074,80.8877648860736
"129-117A","129",0.185746524411427,0.129049309108711,0.152891569595815,0.532312596884047,118.336882986896,0.404599465302797,6.20189214448457,355.342244874305,85.342244874305
"129-117B","129",0.207644045068872,0.113780503557761,0.132795568475349,0.545779882898018,115.514304935834,0.438435580443397,6.11162784042456,350.170481210981,80.1704812109813
"129-118A","129",0.213682938059569,0.122855932238547,0.128095306022473,0.535365823679411,115.225040413919,0.421295209199287,6.07860770873963,348.278567026468,78.2785670264684
"129-118B","129",0.223893453396437,0.127307514079817,0.131828169106292,0.516970863417453,123.074304701065,0.400391736164034,6.05117130804369,346.706577061561,76.7065770615613
"129-119A","129",0.258189296173303,0.163488972917171,0.159972643486018,0.418349087423507,152.161447909483,0.273130351354948,5.91535013347042,338.924596990003,68.9245969900035
"129-119B","129",0.256435889155372,0.14728078593797,0.148080267244349,0.448203057662309,138.438060283763,0.319836136825503,5.93756028856741,340.197145139392,70.1971451393918
"129-012","129",0.174231621380462,0.0895814513927201,0.164287955815805,0.571898971411012,119.98377647431,0.482420010573212,6.26257179698782,358.818932865062,88.8189328650616
"129-120A","129",0.1945823647769,0.115629057345687,0.181436319561017,0.508352258316397,135.45932257247,0.392943165210313,6.24972372819862,358.082792748547,88.082792748547
"129-120B","129",0.185140759344473,0.103602015852198,0.171623668733851,0.539633556069477,124.326439590944,0.436241006558105,6.25219497319613,358.224384657047,88.2243846570472
"129-121A","129",0.254705576642151,0.175680594159121,0.167696654242268,0.401917174956461,162.377763816983,0.242391301551975,5.91603129279462,338.963624544456,68.9636245444557
"129-121B","129",0.258068935532027,0.182590305113029,0.170733561381079,0.388607197973864,163.334991948049,0.223764223507957,5.88222693389226,337.026777450205,67.0267774502052
"129-122A","129",0.239145922209626,0.128723041172126,0.140556652066893,0.491574384551355,128.736398057558,0.376006571191765,6.01788309040726,344.799302683481,74.7993026834806
"129-122B","129",0.230568363831664,0.133892953484147,0.150423985760802,0.485114696923388,134.703459231476,0.360249683415358,6.05883912604395,347.145910671051,77.1459106710506
"129-123","129",0.24989453868793,0.145633821116919,0.117884126117266,0.486587514077884,118.242640656196,0.365617518413433,5.91377936905463,338.834598818369,68.8345988183694
"129-124A","129",0.250260376267489,0.151744664619952,0.146110434375468,0.451884524737091,140.56932201057,0.317696625772523,5.94918139531202,340.862985509129,70.8629855091291
"129-124B","129",0.226889972407465,0.140422920645378,0.147377281556472,0.485309825390685,131.411427685502,0.353933955804136,6.0565973271592,347.017465056437,77.0174650564372
"129-125","129",0.238486207502135,0.135260790299173,0.131434887916193,0.494818114282499,119.26322421358,0.375155240207493,5.99381156926303,343.420106115457,73.4201061154567
"129-126","129",0.267481610185291,0.184428533120496,0.144172690215021,0.403917166479192,144.298005055511,0.251754542993572,5.77132704414161,330.672681819027,60.6726818190269
"129-127A","129",0.209134960114123,0.099930762556682,0.112979469477469,0.577954807851726,104.546549113461,0.487599083530531,6.0846823050844,348.626615759269,78.6266157592694
"129-127B","129",0.193584346140532,0.0846089506181473,0.10393576659363,0.61787093664769,93.730673638572,0.540745054123428,6.11662915702152,350.457035543996,80.4570355439956
"129-128A","129",0.23060236400609,0.12282331489718,0.133316038805705,0.513258282291024,118.00586467179,0.402373076677388,6.03898400750641,346.008296177117,76.0082961771174
"129-128B","129",0.250850402837933,0.142755831439751,0.144540857569284,0.461852908153033,137.063686674425,0.336340101359011,5.96159312132669,341.574125026242,71.5741250262422
"129-129A","129",0.250051928221462,0.156149390959044,0.145875392811137,0.447923288008356,135.233605719796,0.309814069289052,5.94024777881604,340.351126988121,70.3511269881209
"129-129B","129",0.23971726127822,0.178970545788465,0.170955891354677,0.410356301578639,152.037792117873,0.24138660687029,5.99432501491976,343.449524384596,73.4495243845965
"129-013","129",0.167586998258684,0.0873875910569454,0.164545179693127,0.580480230991243,118.581312213436,0.49310202211871,6.27701652724898,359.646554945231,89.646554945231
"129-130","129",0.199521006758145,0.108952789607003,0.137159899813863,0.554366303820989,111.963006103158,0.449757830730904,6.14408228654677,352.029984000219,82.0299840002186
"129-131","129",0.251554248971628,0.179214899609074,0.148907303920343,0.420323547498954,147.433099199688,0.262049185107773,5.88069734700876,336.939138577382,66.9391385773819
"129-132A","129",0.252412808185964,0.139977510626161,0.144172660021117,0.463437021166758,135.418936509815,0.341089408563079,5.96026572669136,341.49807091589,71.4980709158897
"129-132B","129",0.238738202467439,0.119436132355488,0.133761608373272,0.5080640568038,123.430300862436,0.402556516490062,6.01936062452244,344.883959152367,74.8839591523673
"129-133A","129",0.272841508982986,0.20465555797345,0.16207327252269,0.360429660520874,160.214740521962,0.191141762137372,5.66506009136895,324.584033923438,54.5840339234375
"129-133B","129",0.275301259232724,0.190167359925328,0.146394242381433,0.388137138460515,149.546586123031,0.236239395966824,5.70600563852667,326.930040965429,56.9300409654289
"129-134A","129",0.245110989999147,0.164870461834634,0.145076474502266,0.444942073663953,129.705087658387,0.297400423744433,5.94013305803877,340.344553971761,70.3445539717607
"129-134B","129",0.262484469935914,0.181311011677625,0.148602925259988,0.407601593126474,144.545490106597,0.253330680080864,5.81693822505088,333.286009983736,63.2860099837357
"129-135A","129",0.262646523574922,0.166786279634034,0.139371707593121,0.431195489197923,134.217895112585,0.291734314672696,5.84691892699505,335.003777671977,65.0037776719765
"129-135B","129",0.266866511409789,0.176305942652934,0.146961641292122,0.409865904645155,141.189539432107,0.262540346849283,5.80889156842867,332.824970520092,62.8249705200919
"129-136A","129",0.253276644396942,0.196527562098614,0.170655543868709,0.379540249635735,164.980451240349,0.200798132591058,5.85912611115616,335.703197804147,65.7031978041467
"129-136B","129",0.251451595596532,0.187068190543061,0.157608497103353,0.403871716757054,150.868577077208,0.236242028677418,5.87468566813591,336.59469475018,66.5946947501801
"129-137","129",0.270833194154936,0.176786816430809,0.138377454148426,0.414002535265829,137.64540234869,0.271690670290842,5.77393357343455,330.822024946689,60.8220249466892
"129-138A","129",0.178922280459301,0.0907501907459372,0.163065341295573,0.567262187499188,120.674584155607,0.47677576025781,6.24992047856157,358.094065713962,88.0940657139618
"129-138B","129",0.176329046437707,0.100278355040303,0.167250414712099,0.556142183809891,117.509760148947,0.455954221314463,6.26327271224683,358.859092351199,88.8590923511994
"129-139","129",0.263187264038408,0.158612550508183,0.131340037155624,0.446860148297784,124.812467409587,0.316970611994481,5.85418664296218,335.420187123592,65.4201871235924
"129-140A","129",0.209688944755215,0.118939768603791,0.131005137882727,0.540366148758267,117.471027779324,0.428708916811923,6.09860226995386,349.42417099726,79.4241709972596
"129-140B","129",0.204723992614158,0.111534045590856,0.126999514455228,0.556742447339758,109.947253090259,0.451942048821405,6.11034719954504,350.097105893513,80.0971058935125
"129-141A","129",0.249319552435206,0.160265889176851,0.125398057162381,0.465016501225562,119.388953554485,0.328982480589342,5.89697438887862,337.871744379483,67.8717443794828
"129-141B","129",0.261269192530404,0.160129512176035,0.12433519921432,0.454266096079242,119.92253146386,0.324449146270625,5.84747912424403,335.035874610038,65.0358746100376
"129-142A","129",0.225289235710087,0.118975417936944,0.138978937631512,0.516756408721458,121.298925672101,0.407037079617966,6.06951793213883,347.757761190526,77.7577611905256
"129-142B","129",0.237783257442085,0.13597735843937,0.15381286629789,0.472426517820655,133.486770625858,0.346769467279462,6.03860362815104,345.986502045441,75.9865020454411
"129-143A","129",0.268854360021311,0.201096446886898,0.163778653017323,0.366270540074468,158.195224379607,0.195763595345825,5.71660726833774,327.537469609563,57.5374696095628
"129-143B","129",0.281745645887735,0.204283897665333,0.155292352994226,0.358678103452707,162.735367278179,0.199569551946998,5.59694868812351,320.68153798076,50.6815379807599
"129-144","129",0.264817892650098,0.225255935135896,0.186985325035328,0.322940847178678,197.022491438636,0.124900963256148,5.61041597924787,321.45315692366,51.4531569236598
"129-145A","129",0.265198604431674,0.201296350861047,0.173365792485568,0.360139252221711,174.495978600199,0.183478425605307,5.75899737581623,329.966243861187,59.9662438611867
"129-145B","129",0.261214465441641,0.170765364229372,0.154586925679448,0.41343324464954,153.770682110479,0.265060620280257,5.86918373541291,336.279457225987,66.2794572259871
"129-146A","129",0.267724169666349,0.18971490353042,0.144293762236631,0.398267164566599,144.869404969106,0.242340898450032,5.74878443898572,329.381085684364,59.3810856843643
"129-146B","129",0.260474395949328,0.182584997688272,0.139814386076643,0.417126220285756,137.637405715012,0.263758266372827,5.80804370013458,332.776391245258,62.7763912452579
"129-147A","129",0.254773069839382,0.199926162539014,0.16660349104265,0.378697276578955,162.728488472079,0.199331346858126,5.82499398691718,333.747571139437,63.7475711394372
"129-147B","129",0.250366768263362,0.192203044246408,0.170067059287556,0.387363128202674,164.537654646123,0.21103436125763,5.89284258895125,337.635009681852,67.6350096818518
"129-148","129",0.264111113411471,0.193528337134848,0.157598109461978,0.384762439991703,153.633327403557,0.21889609888212,5.77500123205676,330.883197279703,60.8831972797028
"129-149A","129",0.259688141160437,0.181625979762764,0.149684744692792,0.409001134384008,146.848595309199,0.252587030889261,5.83258399351194,334.182446483793,64.1824464837933
