"pop","ID","long_stamen_length","short_stamen_length","pistil_length","nectary_area_1","nectary_area_2","floral_tube_length","crease_to_top_height","crease_to_bottom_height","tube_height_at_base","tube_height_at_inflection","mouth_angle","platform_angle","upper_petal_angle","tube_width_at_mouth","tube_width_at_base","lower_petal_angle","tube_height_at_mouth","mouth_constriction_angle","stamen_length_ratio","longstamen_pistil_ratio","longstamen_tube_ratio","pistil_tube_ratio","floral_crease_ratio","mouth_height_width_ratio","throat_inflation_ratio"
132,"132-076B",26.104,23.212,26.941,1.123,NA,19.697,4.071,1.675,1.846,3.092,44.38,44.38,153.458,5.807,3.059,162.162,5.745,0,1.12459072893331,0.968932110909023,1.32527796111083,1.36777174188963,2.43044776119403,0.989323230583778,1.67497291440953
132,"132-080A",23.938,19.143,30.439,1.233,1.178,20.036,5.338,2.515,3.62,4.276,78.334,47.741,133.104,7.788,4.678,148.562,7.853,-30.593,1.25048320534921,0.786425309635665,1.19474945098822,1.51921541225794,2.12246520874751,1.00834617360041,1.18121546961326
132,"132-080B",24.513,19.286,28.648,NA,NA,21.161,6.462,2.151,3.821,4.196,75.228,36.114,144.312,7.768,4.074,140.46,8.613,-39.114,1.27102561443534,0.855661826305501,1.1584046122584,1.35381125655687,3.00418410041841,1.10877960865088,1.09814184768385
132,"132-063A",25.857,23.371,26.874,1.369,1.113,21.531,3.412,2.022,2.061,2.777,81.884,58.2,150.711,5.464,2.362,127.404,5.433,-23.685,1.10637114372513,0.962156731413262,1.20091960429149,1.24815382471785,1.68743818001978,0.994326500732064,1.34740417273168
132,"132-063B",26.253,23.986,27.719,1.597,1.356,21.459,3.938,1.716,1.757,2.954,62.074,62.074,140.771,6.137,2.777,157.155,5.654,0,1.09451346618861,0.947112089180706,1.22340276806934,1.29171909222238,2.2948717948718,0.921297050676226,1.68127490039841
132,"132-075A",22.357,18.381,32.906,1.035,1.179,23.302,5.494,1.778,2.176,4.094,76.469,51.161,135.462,6.074,3.979,148.069,7.271,-25.308,1.21631032043958,0.679420166534978,0.959445541155266,1.41215346322204,3.08998875140607,1.19706947645703,1.88143382352941
132,"132-075B",23.332,18.932,32.799,1.386,0.978,24.64,6.119,0.847,3.063,4.114,66.166,30.192,129.645,6.092,3.622,164.189,6.966,-35.973,1.23241073315022,0.711363151315589,0.946915584415584,1.33112824675325,7.22432113341204,1.14346684175968,1.34312765262814
132,"132-055A",26.176,23.3,27.738,1.267,0.866,21.086,3.998,1.393,1.963,3.419,54.789,45.874,148.847,4.511,2.77,156.364,5.39,-8.915,1.12343347639485,0.943687360299949,1.241392393057,1.31546998008157,2.87006460875808,1.19485701618266,1.74172185430464
132,"132-055B",26.026,23.105,27.712,1.625,1.435,20.816,4.001,1.649,2.219,3.682,91.744,49.705,150.055,4.703,2.802,118.201,5.65,-42.039,1.12642285219649,0.939159930715935,1.25028823981553,1.33128362797848,2.42631898120073,1.20136083351053,1.65930599369085
132,"132-078A",26.39,23.267,23.333,0.947,1.161,19.723,4.141,1.08,1.897,3.047,75.266,32.046,153.244,5.658,2.786,131.49,5.221,-43.221,1.1342244380453,1.13101615737368,1.33803173959337,1.18303503523805,3.83425925925926,0.922764227642276,1.60622034791777
132,"132-078B",26.779,23.259,24.886,1.34,1.203,19.067,3.942,1.931,2.268,3.371,46.445,46.445,152.964,5.367,3.279,160.591,5.873,0,1.15133926652049,1.07606686490396,1.40446845334872,1.30518697225573,2.0414293112377,1.09427985839389,1.4863315696649
132,"132-071A",24.18,20.549,25.986,0.905,0.719,18.528,3.361,1.371,2.368,3.334,46.387,37.338,149.425,6.061,3.185,164.188,4.731,-9.049,1.1766995960874,0.930501039021011,1.3050518134715,1.40252590673575,2.45149525893508,0.780564263322884,1.40793918918919
132,"132-071B",24.221,20.155,26.693,0.961,0.843,18.503,3.445,1.773,2.006,2.763,38.432,38.432,145.399,5.324,3.157,176.169,5.218,0,1.20173654180104,0.907391450942195,1.30903096795114,1.44263092471491,1.94303440496334,0.980090157776108,1.37736789631107
132,"132-073A",26.864,23.599,27.953,1.194,1.443,23.328,2.523,2.588,2.404,3.076,45.115,45.115,154.247,5.667,3.134,160.639,5.111,0,1.13835332005593,0.961041748649519,1.15157750342936,1.19825960219479,0.974884080370943,0.901888124227987,1.27953410981697
132,"132-073B",26.796,23.386,26.786,1.696,1.209,19.899,3.74,1.619,2.159,2.78,49.255,27.336,160.337,4.848,3.165,150.408,5.359,-21.918,1.14581373471308,1.00037332935115,1.34660033167496,1.34609779385899,2.3100679431748,1.10540429042904,1.28763316350162
132,"132-061A",26.884,25.163,28.354,1.017,1.173,23.222,3.77,1.141,1.927,3.04,41.093,41.093,151.517,6.247,3.08,167.39,4.912,0,1.0683940706593,0.948155463073993,1.15769528895013,1.22099733011799,3.30411919368975,0.786297422762926,1.57758173326414
132,"132-061B",29.963,24.799,29.242,1.29,1.09,23.805,4.733,1.325,2.023,3.358,56.232,36.992,144.295,5.563,3.273,159.473,6.058,-19.24,1.20823420299206,1.02465631625744,1.25868515017853,1.22839739550515,3.57207547169811,1.08898076577386,1.65991102323282
132,"132-074A",22.749,20.142,23.818,1.526,1.265,19.168,3.76,2.373,1.936,2.929,73.318,73.318,137.272,5.236,2.869,149.411,6.133,0,1.12943103961871,0.955117977999832,1.18682178631052,1.2425918196995,1.58449220396123,1.17131398013751,1.5129132231405
132,"132-074B",23.708,20.838,25.1,1.332,NA,18.458,4.363,2.407,2.366,3.329,65.241,65.241,144.597,5.83,3.5,150.162,6.77,0,1.1377291486707,0.944541832669323,1.28442951565717,1.35984397009427,1.81262982966348,1.16123499142367,1.40701606086221
132,"132-045A",26.219,22.93,24.811,1.176,1.011,19.733,3.615,1.577,2.01,NA,54.367,30.038,149.99,6.052,2.871,155.643,5.192,-24.33,1.14343654600959,1.05674902261094,1.32868798459433,1.25733542796331,2.29232720355105,0.857898215465962,NA
132,"132-045B",26.13,22.619,24.247,1.11,1.197,20.889,4.016,1.721,2.231,NA,58.165,32.53,148.958,6.261,3.032,152.878,5.737,-25.635,1.15522348468102,1.07765909184641,1.2508976016085,1.160754464072,2.3335270191749,0.91630729915349,NA
132,"132-056A",26.338,22.978,29.003,1.299,0.823,22.444,4.348,1.543,1.947,4.245,33.4,22.345,155.482,6.205,3.593,171.118,5.891,-11.056,1.14622682565933,0.908112953832362,1.17349848511852,1.29223846016753,2.81788723266364,0.949395648670427,2.18027734976887
132,"132-056B",26.089,21.986,29.204,1.002,1.03,21.996,4.566,1.58,2.265,4.15,39.521,23.062,157.62,6.201,3.618,162.86,6.146,-16.458,1.18661875739107,0.893336529242569,1.18607928714312,1.32769594471722,2.88987341772152,0.991130462828576,1.83222958057395
132,"132-064A",25.402,22.904,25.459,1.489,1.387,19.609,4.076,1.653,1.402,2.55,47.877,27.081,151.915,5.618,2.638,160.208,5.729,-20.796,1.10906391896612,0.997761106092148,1.29542556989138,1.29833239838849,2.46581972171809,1.01975792096832,1.8188302425107
132,"132-064B",25.439,22.08,25.948,1.262,1.234,21.21,4.267,1.696,1.96,3.345,61.053,50.362,145.124,NA,NA,153.823,5.963,-10.691,1.15212862318841,0.980383844612302,1.1993870815653,1.22338519566242,2.51591981132075,NA,1.70663265306122
132,"132-065A",24.341,21.984,21.486,0.718,0.855,18.792,3.778,1.178,1.708,2.428,63.023,40.375,150.903,5.348,2.711,146.073,4.956,-22.648,1.10721433770015,1.13287722237736,1.29528522775649,1.1433588761175,3.20713073005093,0.926701570680628,1.42154566744731
132,"132-065B",25.131,23.222,22.441,0.681,0.613,20.548,3.939,0.828,1.87,2.744,48.127,29.884,156.111,5.583,2.583,155.762,4.767,-18.243,1.08220652829214,1.11986988102134,1.22303873856336,1.09212575433132,4.75724637681159,0.853842020419129,1.46737967914439
132,"132-041A",26.134,22.813,29.84,1.357,1.121,23.867,5.363,2.278,2.628,4.582,59.945,35.097,142.893,7.142,2.93,157.162,7.64,-24.848,1.14557489150923,0.875804289544236,1.0949847069175,1.25026186785101,2.35425812115891,1.06972836740409,1.74353120243531
132,"132-041B",26.095,23.033,29.026,1.199,0.786,24.39,5.838,1.675,2.812,4.337,57.772,28.047,146.831,8.019,3.245,155.397,7.513,-29.725,1.1329396952199,0.899021566871081,1.06990569905699,1.19007790077901,3.48537313432836,0.936899862825789,1.5423186344239
132,"132-057A",25.861,21.858,27.824,1.381,1.315,21.194,3.397,1.238,1.932,3.029,34.777,29.538,157.899,4.864,2.739,167.323,4.634,-5.239,1.18313660902187,0.929449396204715,1.220203831273,1.3128243842597,2.74394184168013,0.952713815789474,1.56780538302277
132,"132-057B",25.763,21.881,27.349,1.501,1.232,20.759,4.061,0.967,1.662,2.897,37.565,37.565,149.962,5.189,2.579,172.473,5.028,0,1.17741419496367,0.942008848586786,1.24105207379932,1.31745267113059,4.19958634953464,0.968972827134323,1.74308062575211
132,"132-052A",26.033,24.141,30.082,1.317,1.252,21.009,3.801,2.254,2.082,2.593,76.841,76.841,142.94,5.149,2.825,140.219,6.055,0,1.07837289258937,0.865401236619906,1.23913560854872,1.431862535104,1.68633540372671,1.17595649640707,1.24543707973103
132,"132-052B",25.506,22.511,28.016,1.363,1.064,20.579,3.044,2.164,1.765,2.745,72.835,72.835,132.343,5.45,2.907,154.822,5.208,0,1.13304606636755,0.910408338092519,1.23941882501579,1.36138782253754,1.40665434380776,0.955596330275229,1.55524079320113
132,"132-039A",28.002,23.054,31.694,1.275,1.531,21.489,3.48,1.663,2.055,3.033,81.867,46.041,150.84,5.152,3.246,127.293,5.142,-35.825,1.21462652901883,0.883511074651354,1.30308529945554,1.47489413188143,2.09260372820204,0.99805900621118,1.47591240875912
132,"132-039B",26.592,22.562,30.205,1.391,1.112,21.163,4.479,1.33,1.785,2.826,83.101,37.877,144.145,4.902,2.875,132.754,5.809,-45.224,1.1786189167627,0.88038404237709,1.25653262769929,1.4272551150593,3.36766917293233,1.18502651978784,1.58319327731092
132,"132-079A",25.273,22.737,26.562,1.051,0.741,21.286,3.614,1.927,2.068,3.06,57.978,40.302,157.928,6.347,2.955,144.094,5.542,-17.676,1.11153626247966,0.951472027708757,1.18730621065489,1.2478624447994,1.87545407368967,0.873168426028045,1.47969052224371
132,"132-079B",24.882,21.576,NA,1.188,1.122,20.933,4.313,1.261,2.597,3.818,28.488,16.905,163.767,5.909,2.906,167.745,5.573,-11.583,1.15322580645161,NA,1.18864950078823,NA,3.4203013481364,0.943137586732104,1.47015787447054
132,"132-034A",24.093,21.598,31.079,1.369,1.571,18.19,2.267,2.799,2.122,3.468,56.404,56.404,150.57,6.462,3.367,153.026,5.067,0,1.11551995555144,0.775217992856913,1.32451896646509,1.70857614073667,0.809932118613791,0.784122562674095,1.63430725730443
132,"132-034B",26.892,22.832,31.062,1.776,1.769,20.405,3.66,3.457,2.547,4.239,34.872,34.872,155.588,6.116,2.935,169.54,7.117,0,1.17782060266293,0.865752366235271,1.31791227640284,1.52227395246263,1.05872143477003,1.1636690647482,1.6643109540636
132,"132-046A",27.627,24.156,29.91,1.221,1.251,21.933,3.728,2.046,2.122,3.417,83.46,56.518,143.337,6.003,3.312,133.204,5.774,-26.942,1.14369100844511,0.923671013039117,1.25960880864451,1.36369853645192,1.82209188660802,0.961852407129768,1.61027332704995
132,"132-046B",26.745,23.826,26.405,1.222,1.085,21.173,4.419,1.114,1.897,2.876,74.586,35.239,149.845,5.457,3.573,135.569,5.534,-39.347,1.12251322085117,1.01287634917629,1.26316535209937,1.24710716478534,3.96678635547576,1.01411031702401,1.51607801792304
132,"132-036A",NA,26.054,35.144,1.309,1.062,23.082,3.135,2.033,1.807,3.686,55.146,55.146,155.937,5.829,3.321,148.917,5.168,0,NA,NA,NA,1.52257170089247,1.54205607476636,0.886601475381712,2.03984504703929
132,"132-036B",26.101,21.838,30.278,1.302,NA,21.07,3.575,1.475,1.796,3.231,52.843,52.843,142.908,5.517,3.138,164.249,5.05,0,1.19521018408279,0.862045049210648,1.23877551020408,1.43701945894637,2.42372881355932,0.915352546673917,1.79899777282851
132,"132-024A",26.12,22.542,26.41,0.94,0.936,23.278,4.661,2.186,2.689,4.252,53.948,27.109,154.083,7.923,2.839,151.97,6.847,-26.838,1.15872593381244,0.989019310867096,1.12208952659163,1.13454764154996,2.13220494053065,0.864192856241323,1.58125697285236
132,"132-024B",25.948,21.374,30.172,0.904,0.786,22.095,5.601,1.874,2.297,4.177,53.003,21.131,155.503,6.82,3.128,151.495,7.474,-31.872,1.21399831571068,0.860002651464934,1.17438334464811,1.36555781851098,2.98879402347919,1.09589442815249,1.8184588593818
132,"132-021A",25.677,21,27.618,1.059,0.91,22.096,5.058,2.204,2.867,3.68,83.931,50.399,127.057,6.774,2.744,149.012,7.262,-33.532,1.22271428571429,0.929719747990441,1.16206553222303,1.2499094858798,2.29491833030853,1.0720401535282,1.28357167771189
132,"132-021B",26.442,21.255,26.616,1.475,1.303,22.812,5.649,2.707,3.245,4.127,84.848,57.154,139.736,7.996,3.251,135.416,8.356,-27.694,1.24403669724771,0.99346257889991,1.15912677538138,1.16675433982115,2.08681196896934,1.04502251125563,1.27180277349769
132,"132-031A",29.411,24.732,28.729,1.634,1.754,22.342,4.892,2.308,2.956,4.332,32.189,32.189,151.702,7.671,4.193,176.109,7.2,0,1.18918809639334,1.02373907897943,1.316399606123,1.28587413839406,2.11958405545927,0.93859992178334,1.46549391069012
132,"132-031B",29.556,24.751,29.905,1.512,1.888,22.208,3.208,2.252,2.487,3.81,46.733,37.207,159.911,8.296,3.777,153.356,5.461,-9.527,1.19413357036079,0.988329710750711,1.33087175792507,1.34658681556196,1.42451154529307,0.658269045323047,1.53196622436671
132,"132-047A",28.625,23.606,30.925,1.023,0.866,21.819,3.436,2.948,2.254,4.116,47.181,47.181,149.465,6.466,3.109,163.355,6.383,0,1.21261543675337,0.925626515763945,1.31192996929282,1.41734268298272,1.16553595658073,0.987163625115991,1.82608695652174
132,"132-047B",27.547,22.93,30.37,0.885,0.688,21.729,4.475,1.517,2.117,3.837,68.071,35.03,155.323,5.359,2.735,136.606,5.992,-33.041,1.20135194068905,0.907046427395456,1.26775277279212,1.39767131483271,2.94990112063283,1.11811905206195,1.81247047709022
132,"132-068A",28.565,24.138,27.364,1.062,1.065,22.579,3.877,1.712,2.294,3.929,30.679,30.679,151.451,6.641,2.639,177.87,5.589,0,1.18340376170354,1.04388978219559,1.2651136011338,1.21192258293104,2.26460280373832,0.841590121969583,1.71272885789015
132,"132-068B",28.841,24.292,27.896,0.802,0.945,22.075,4.628,1.775,2.161,3.343,69.053,69.053,123.373,6.789,2.945,167.574,6.403,0,1.18726329655854,1.03387582449097,1.30650056625142,1.2636919592299,2.60732394366197,0.943143320076595,1.54696899583526
132,"132-037A",28.36,23.456,31.844,1.765,1.465,21.172,4.035,2.087,2.799,3.974,55.821,38.672,153.135,6.637,3.434,151.044,6.121,-17.149,1.20907230559345,0.890591634216807,1.33950500661251,1.50406196863782,1.93339722089123,0.922254030435438,1.41979278313683
132,"132-037B",28.403,24.222,30.91,1.804,1.705,21.37,3.179,2.271,2.438,3.661,43.501,33.051,156.456,6.692,3.115,160.044,5.45,-10.45,1.17261167533647,0.91889356195406,1.32910622367805,1.44642021525503,1.39982386613827,0.814405260011955,1.50164068908942
132,"132-049A",27.05,23.596,24.75,1.29,0.997,20.889,3.068,2.294,1.958,3.502,41.736,41.736,156.314,5.934,2.804,161.95,5.362,0,1.14638074249873,1.09292929292929,1.29493992053234,1.18483412322275,1.33740191804708,0.9036063363667,1.78855975485189
132,"132-049B",27.66,24.229,26.533,1.391,1.283,20.72,4.178,1.83,2.114,3.393,44.105,34.988,159.394,5.64,2.974,156.501,6.008,-9.117,1.1416071649676,1.04247540798251,1.33494208494208,1.28055019305019,2.28306010928962,1.06524822695035,1.60501419110691
132,"132-053A",25.25,22.79,28.265,1.437,1.261,20.968,3.601,1.816,1.936,2.892,44.408,44.408,153.531,5.669,3.374,162.061,5.416,0,1.10794207985959,0.893330974703697,1.20421594811141,1.34800648607402,1.9829295154185,0.955371317692715,1.49380165289256
132,"132-053B",24.377,19.473,28.631,1.166,1.118,18.92,3.693,1.379,1.558,3.161,67.032,37.412,146.248,4.599,3.273,146.72,5.072,-29.62,1.25183587531454,0.851419789738395,1.28842494714588,1.51326638477801,2.67802755620015,1.1028484453142,2.02888318356868
132,"132-032A",25.074,21.183,26.262,1.18,0.945,18.129,3.119,1.901,1.926,3.115,28.829,28.829,149.523,5.522,3.589,181.649,5.02,0,1.18368503044895,0.954763536668951,1.38308787026311,1.44861823597551,1.64071541294056,0.909090909090909,1.61734164070613
132,"132-032B",24.689,21.099,26.137,1.016,1.011,17.609,3.902,1.467,2.38,3.465,20.406,20.406,161.647,5.346,3.441,177.947,5.37,0,1.1701502440874,0.944599609748632,1.40206712476574,1.48429780226021,2.65985003408316,1.00448933782267,1.45588235294118
132,"132-038A",NA,23.799,30.082,1.508,1.446,20.398,3.865,1.69,1.784,3.032,54.604,54.604,149.056,6.054,3.452,156.34,5.555,0,NA,NA,NA,1.4747524267085,2.28698224852071,0.917575156921044,1.69955156950673
132,"132-038B",27.548,24.274,30.52,1.52,1.629,20.766,3.657,1.67,1.835,3.295,48.414,48.414,150.801,5.791,3.523,160.785,5.327,0,1.13487682293812,0.90262123197903,1.32659154386979,1.46971010305307,2.18982035928144,0.919875669141772,1.79564032697548
132,"132-011A",27.678,22.876,32.427,1.186,0.982,23.69,5.373,2.297,3.017,4.826,85.03,43.707,132.742,7.972,3.561,142.228,7.669,-41.323,1.20991432068543,0.853547969284855,1.16834107218236,1.36880540312368,2.33913800609491,0.961991971901656,1.5996022538946
132,"132-011B",26.101,21.832,30.659,1.015,1.14,23.469,6.038,1.965,2.606,3.654,78.085,37.248,128.285,7.426,3.505,153.631,8.003,-40.837,1.1955386588494,0.85133239831697,1.11214793983553,1.30636158336529,3.07277353689567,1.0776999730676,1.40214888718342
132,"132-048A",25.119,21.155,27.39,1.441,1.496,18.924,3.543,1.712,2.237,3.399,34.333,34.333,157.286,5.773,2.778,168.382,5.255,0,1.18737887024344,0.917086527929901,1.32736207989854,1.44736842105263,2.06950934579439,0.910271955655638,1.51944568618686
132,"132-048B",26.417,22.472,28.318,1.635,1.622,20.336,4.282,2.207,2.212,3.71,34.359,34.359,153.771,6.007,2.889,171.87,6.488,0,1.17555179779281,0.932869552934529,1.29902635719906,1.39250590086546,1.94019030357952,1.08007324787748,1.67721518987342
132,"132-029A",26.421,22.34,29.977,0.852,1.043,25.153,4.912,2.635,3.36,4.597,61.111,41.353,141.509,7.773,3.735,157.38,7.547,-19.758,1.18267681289167,0.881375721386396,1.0504114817318,1.1917862680396,1.86413662239089,0.970924996783739,1.36815476190476
132,"132-029B",26.788,22.005,29.695,0.928,0.945,24.311,4.927,2.212,3.219,4.361,51.996,28.822,150.896,7.37,3.263,157.108,7.139,-23.174,1.21735969097932,0.902104731436269,1.10188803422319,1.2214635350253,2.22739602169982,0.968656716417911,1.35476856166511
132,"132-050A",25.291,21.213,26.136,1.268,1.284,21.708,3.798,2.437,2.054,3.349,54.912,54.912,142.464,6.07,3.367,162.624,6.235,0,1.19224060717485,0.967669115396388,1.16505435784043,1.20398009950249,1.55847353303242,1.02718286655684,1.63047711781889
132,"132-050B",25.568,21.755,26.81,1.518,1.567,22.046,3.74,1.995,2.486,3.754,46.48,46.48,147.613,6.514,3.11,165.907,5.735,0,1.17527005286141,0.953674002237971,1.15975687199492,1.21609362242584,1.87468671679198,0.880411421553577,1.51005631536605
132,"132-013A",27.985,23.094,34.441,1.079,1.27,23.541,6.045,1.989,2.919,4.526,30.922,30.922,147.944,7.272,3.271,181.133,8.034,0,1.21178661124101,0.812548996835167,1.18877702731405,1.46302196168387,3.03921568627451,1.10478547854785,1.55053100376841
132,"132-013B",27.117,22.55,33.887,1.447,1.319,23.88,6.225,1.491,3.128,4.71,30.076,30.076,154.417,8.141,3.923,175.507,7.717,0,1.20252771618625,0.800218372827338,1.1355527638191,1.41905360134003,4.17505030181086,0.947917946198256,1.50575447570332
132,"132-027A",27.71,24.779,29.614,0.964,0.855,24.027,4.121,2.192,2.459,3.464,91.392,42.648,143.616,5.694,2.776,124.992,6.313,-48.745,1.11828564510271,0.935706084959816,1.15328588671078,1.23253007033754,1.88001824817518,1.10871092377942,1.40870272468483
132,"132-027B",27.658,23.439,29.839,1.312,1.249,23.747,4.616,1.538,2.103,3.311,88.204,48.28,140.672,5.158,2.755,131.124,6.154,-39.924,1.17999914672128,0.92690773819498,1.16469448772477,1.25653766791595,3.00130039011703,1.19309810003877,1.57441749881122
132,"132-028A",27.338,22.851,27.427,1.123,1.347,24.208,5.086,2.202,2.713,4.762,65.657,46.849,131.194,8.204,2.938,163.15,7.288,-18.807,1.19635902148702,0.99675502242316,1.12929610046266,1.13297257105089,2.30971843778383,0.888347147732813,1.75525248802064
132,"132-028B",28.504,23.605,29.499,1.587,1.57,26.329,4.666,1.522,2.812,4.646,52.357,36.148,154.746,8.269,3.047,152.897,6.187,-16.209,1.20754077525948,0.966270043052307,1.08260853051768,1.12039955942117,3.06570302233903,0.74821622929012,1.65220483641536
132,"132-026A",24.339,19.429,28.981,1.309,1.331,24.48,5.844,1.646,3.249,4.57,72.506,29.028,148.779,8.07,2.945,138.715,7.49,-43.478,1.2527150136394,0.839826092957455,0.994240196078431,1.18386437908497,3.55042527339004,0.928128872366791,1.40658664204371
132,"132-026B",24.991,19.968,29.85,1.145,1.188,25.187,6.725,2.228,2.389,3.965,72.524,30.785,144.518,7.365,3.95,142.957,8.953,-41.74,1.25155248397436,0.837219430485762,0.992218207805614,1.18513518878787,3.01840215439856,1.21561439239647,1.65969024696526
132,"132-015A",21.934,19.371,21.273,1.201,NA,18.997,NA,NA,2.406,3.068,NA,NA,NA,NA,2.558,NA,NA,NA,1.13231118682567,1.03107225121045,1.15460335842501,1.11980839079855,NA,NA,1.27514546965919
132,"132-015B",19.155,17.282,19.462,0.769,NA,16.63,NA,NA,2.068,2.654,NA,NA,NA,NA,2.673,NA,NA,NA,1.10837865987733,0.984225670537458,1.15183403487673,1.1702946482261,NA,NA,1.28336557059961
132,"132-035A",26.643,22.945,32.957,1.197,1.118,22.529,5.794,2.22,3.099,5.628,81.409,35.991,144.605,7.886,3.681,133.986,8.014,-45.417,1.1611680104598,0.80841702824893,1.18260908162812,1.4628700785654,2.60990990990991,1.01623129596754,1.81606969990319
132,"132-035B",26.564,23.147,32.781,1.329,0.931,22.882,4.759,2.976,3.344,4.637,69.096,39.63,140.119,8.739,4.009,150.785,7.735,-29.466,1.14762172203741,0.810347457368598,1.16091250764793,1.43261078577047,1.59912634408602,0.885112713125071,1.38666267942584
132,"132-044A",25.035,22.163,24.8,1.088,0.962,18.916,3.285,1.386,1.831,2.742,46.014,46.014,152.649,4.904,2.373,161.338,4.671,0,1.12958534494428,1.00947580645161,1.32348276591246,1.31105942059632,2.37012987012987,0.952487765089723,1.49754232659749
132,"132-044B",24.623,22.201,26.058,1.015,0.943,20.553,3.686,1.375,2.147,2.936,54.294,44.022,147.818,4.81,2.466,157.888,5.06,-10.272,1.10909418494662,0.944930539565584,1.19802461927699,1.26784411034885,2.68072727272727,1.05197505197505,1.36748952026083
132,"132-025A",21.914,20.077,27.081,0.999,0.819,18.448,4.821,1.191,2.737,4.6,54.704,38.759,132.992,6.39,3.017,172.304,6.012,-15.945,1.09149773372516,0.809202023558953,1.18787944492628,1.46796400693842,4.04785894206549,0.940845070422535,1.68067226890756
132,"132-025B",21.405,18.423,24.113,1.043,0.914,17.507,3.575,2.725,2.419,3.981,NA,NA,NA,5.951,2.991,NA,6.299,NA,1.16186288878033,0.887695433998258,1.22265379562461,1.37733478037356,1.31192660550459,1.0584775667955,1.64572137246796
132,"132-003A",27.459,25.138,23.291,1.465,1.12,20.852,2.733,1.916,2.193,3.336,55.62,46.077,158.968,4.636,2.211,145.412,4.649,-9.543,1.09233033654229,1.17895324374222,1.31685210051794,1.11696719739114,1.42640918580376,1.00280414150129,1.52120383036936
132,"132-003B",28.132,25.461,23.652,1.379,1.382,21.347,2.72,2.181,2.142,3.013,35.622,35.622,158.787,5.395,2.652,165.59,4.901,0,1.10490554180904,1.18941315744969,1.3178432566637,1.10797770178479,1.24713434204493,0.908433734939759,1.40662931839402
132,"132-005A",24.433,21.72,25.535,1.431,1.589,21.608,3.392,1.554,1.717,3.05,76.646,47.534,142.743,4.12,2.486,140.611,4.946,-29.112,1.12490791896869,0.956843548071275,1.13073861532766,1.18173824509441,2.18275418275418,1.2004854368932,1.77635410599884
132,"132-005B",24.824,22.265,26.568,1.554,1.8,21.478,3.552,1.226,1.591,2.891,74.733,40.107,139.512,4.536,2.691,145.754,4.777,-34.627,1.11493375252639,0.934357121348991,1.15578731725487,1.23698668404879,2.89722675367047,1.05313051146384,1.81709616593338
132,"132-009A",27.619,24.441,25.581,1.518,1.276,20.189,3.364,2.42,2.306,3.491,71.399,53.476,149.333,4.995,2.95,139.268,5.784,-17.923,1.13002741295364,1.07966850396779,1.36802219030165,1.26707613056615,1.3900826446281,1.15795795795796,1.51387684301821
132,"132-009B",27.228,24.314,25.087,1.348,1.308,20.88,3.212,1.834,2.24,3.471,81.158,48.318,151.679,5.916,2.834,127.163,5.046,-32.841,1.11984864687012,1.08534300633794,1.30402298850575,1.2014846743295,1.75136314067612,0.852941176470588,1.54955357142857
132,"132-030A",27.899,23.051,28.953,1.191,1.361,21.751,5.514,2.554,3.34,4.874,55.387,42.965,148.304,7.96,3.255,156.309,8.068,-12.422,1.21031625526008,0.963596173108141,1.28265367109558,1.33111121327755,2.15896632732968,1.01356783919598,1.45928143712575
132,"132-030B",26.767,23.2,29.926,1.303,1.12,22.148,5.118,2.641,2.906,5.123,82.051,62.92,141.655,7.828,3.165,136.294,7.759,-19.131,1.15375,0.894439617723718,1.20855156221781,1.35118295105653,1.93790230973116,0.991185487991824,1.76290433585685
132,"132-040A",26.227,23.03,31.077,1.636,1.598,23.756,4.609,1.022,2.672,3.559,30.195,30.195,146.321,5.535,3.648,183.485,5.631,0,1.13881893182805,0.843936029861312,1.1040158275804,1.30817477689847,4.50978473581213,1.01734417344173,1.33196107784431
132,"132-040B",27.292,23.708,33.416,1.773,1.67,24.844,4.277,1.174,2.464,3.82,51.943,30.141,151.276,6.103,3.341,156.782,5.451,-21.801,1.15117259996626,0.816734498443859,1.09853485751087,1.34503300595717,3.64310051107325,0.893167294773062,1.55032467532468
132,"132-023A",24.994,20.67,29.684,0.874,0.911,21.345,5.266,2.271,2.899,4.934,40.102,24.312,160.15,8.297,3.576,159.749,7.537,-15.79,1.20919206579584,0.842002425549117,1.17095338486765,1.3906769735301,2.3188022897402,0.908400626732554,1.70196619523974
132,"132-023B",24.484,20.708,28.703,0.888,NA,20.948,3.936,2.984,3.03,4.783,57.562,35.358,152.825,9.907,3.219,149.613,6.92,-22.204,1.18234498744447,0.853011880291259,1.16879893068551,1.37020240595761,1.31903485254692,0.698496012920158,1.57854785478548
132,"132-016A",26.854,22.29,29.671,1.049,1.27,24.255,5.703,1.929,2.341,3.907,24.667,24.667,147.406,8.022,3.572,187.927,7.632,0,1.204755495738,0.905058811634256,1.10715316429602,1.22329416615131,2.95645412130638,0.951383694839192,1.66894489534387
132,"132-016B",26.339,21.011,28.364,1.101,1.135,22.884,5.281,1.267,2.544,3.736,27.886,27.886,148.562,8.375,3.082,183.552,6.547,0,1.25358145733187,0.928606684529685,1.15097884985142,1.23946862436637,4.1681136543015,0.781731343283582,1.4685534591195
132,"132-022A",26.411,22.557,26.395,1.266,1.078,22.589,5.253,2.12,2.439,3.572,76.138,58.41,132.611,7.07,3.965,151.251,7.374,-17.728,1.17085605355322,1.00060617541201,1.16919739696312,1.16848908760901,2.47783018867925,1.04299858557284,1.46453464534645
